gameId,gameDateTimeEst,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameLabel,gameSubLabel,seriesGameNumber,home_gameId,home_teamId,home_team_rolling_assists,home_team_rolling_blocks,home_team_rolling_steals,home_team_rolling_fieldGoalsPercentage,home_team_rolling_threePointersPercentage,home_team_rolling_freeThrowsPercentage,home_team_rolling_reboundsTotal,home_team_rolling_turnovers,home_team_rolling_plusMinusPoints,home_team_rolling_pointsInThePaint,away_gameId,away_teamId,away_team_rolling_assists,away_team_rolling_blocks,away_team_rolling_steals,away_team_rolling_fieldGoalsPercentage,away_team_rolling_threePointersPercentage,away_team_rolling_freeThrowsPercentage,away_team_rolling_reboundsTotal,away_team_rolling_turnovers,away_team_rolling_plusMinusPoints,away_team_rolling_pointsInThePaint
42400104,2025-04-28 19:30:00+00:00,Miami,Heat,1610612748,Cleveland,Cavaliers,1610612739,83,138,1610612739,Playoffs,19600.0,1000100.0,East First Round,Game 4,4.0,42400104,1610612748,27.3,4.6,7.0,0.48860000000000003,0.38889999999999997,0.7308,44.7,12.5,0.7,52.4,42400104,1610612739,26.5,3.7,8.2,0.48739999999999994,0.3915,0.7278,45.8,12.7,9.8,49.8
42400154,2025-04-28 22:00:00+00:00,Golden State,Warriors,1610612744,Houston,Rockets,1610612745,109,106,1610612744,Playoffs,18064.0,1000011.0,West First Round,Game 4,4.0,42400154,1610612744,26.7,3.8,11.7,0.45289999999999997,0.37039999999999995,0.7704000000000001,40.7,13.3,6.2,39.4,42400154,1610612745,24.3,4.9,7.5,0.45830000000000004,0.36970000000000003,0.6702999999999999,47.9,13.4,-1.3,51.6
42400135,2025-04-29 18:00:00+00:00,Indiana,Pacers,1610612754,Milwaukee,Bucks,1610612749,119,118,1610612754,Playoffs,17274.0,1000063.0,East First Round,Game 5,5.0,42400135,1610612754,29.8,7.7,7.6,0.4788,0.35710000000000003,0.7975000000000001,45.4,9.7,7.2,48.0,42400135,1610612749,26.9,4.5,6.7,0.49470000000000003,0.3955000000000001,0.744,42.0,11.4,2.7,47.2
42400125,2025-04-29 19:30:00+00:00,New York,Knicks,1610612752,Detroit,Pistons,1610612765,103,106,1610612765,Playoffs,19812.0,30.0,East First Round,Game 5,5.0,42400125,1610612752,25.1,4.5,9.6,0.46440000000000003,0.3831,0.7902999999999999,38.8,11.3,2.9,46.2,42400125,1610612765,24.0,6.1,6.8,0.4668,0.3511,0.7426999999999999,42.9,13.1,-1.6,49.0
42400115,2025-04-29 20:30:00+00:00,Boston,Celtics,1610612738,Orlando,Magic,1610612753,120,89,1610612738,Playoffs,19156.0,17.0,East First Round,Game 5,5.0,42400115,1610612738,23.5,5.3,7.6,0.45450000000000007,0.3524999999999999,0.7842,46.6,12.1,11.2,39.2,42400115,1610612753,23.3,5.9,8.1,0.46230000000000004,0.33799999999999997,0.7392,42.6,11.7,3.3,46.6
42400175,2025-04-29 22:00:00+00:00,Denver,Nuggets,1610612743,Los Angeles,Clippers,1610612746,131,115,1610612743,Playoffs,20005.0,1000046.0,West First Round,Game 5,5.0,42400175,1610612743,27.0,3.7,7.0,0.4737,0.32599999999999996,0.7491000000000001,46.7,13.7,-2.8,54.8,42400175,1610612746,26.4,3.9,8.6,0.5084000000000001,0.4182,0.7806,43.2,12.3,11.5,56.4
42400155,2025-04-30 19:30:00+00:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,131,116,1610612745,Playoffs,18055.0,215.0,West First Round,Game 5,5.0,42400155,1610612745,23.5,5.0,7.4,0.46609999999999996,0.3862,0.6492,46.9,13.2,-1.0,51.2,42400155,1610612744,26.9,3.8,11.0,0.44589999999999996,0.36529999999999996,0.7724,40.5,12.8,5.1,38.2
42400165,2025-04-30 22:00:00+00:00,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,96,103,1610612750,Playoffs,18997.0,1000069.0,West First Round,Game 5,5.0,42400165,1610612747,22.5,4.6,6.9,0.4769,0.396,0.7873,40.5,13.7,1.7,39.8,42400165,1610612750,23.9,5.0,6.7,0.48310000000000003,0.3521,0.7722,44.2,12.4,9.4,51.4
42400126,2025-05-01 19:30:00+00:00,Detroit,Pistons,1610612765,New York,Knicks,1610612752,113,116,1610612752,Playoffs,20062.0,624.0,East First Round,Game 6,6.0,42400126,1610612765,23.4,6.3,6.6,0.4631,0.34340000000000004,0.7297,42.7,13.1,-2.5,48.4,42400126,1610612752,23.8,5.0,9.3,0.45409999999999995,0.36740000000000006,0.7653999999999999,39.9,11.3,1.0,46.0
42400176,2025-05-01 22:00:00+00:00,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,111,105,1610612746,Playoffs,17927.0,1000137.0,West First Round,Game 6,6.0,42400176,1610612746,27.0,4.3,8.1,0.5114,0.40940000000000004,0.7699,42.2,12.0,7.6,57.2,42400176,1610612743,27.5,4.0,7.0,0.4899000000000001,0.348,0.7594,44.7,13.4,-0.5,54.6
42400156,2025-05-02 21:00:00+00:00,Golden State,Warriors,1610612744,Houston,Rockets,1610612745,107,115,1610612745,Playoffs,18064.0,1000011.0,West First Round,Game 6,6.0,42400156,1610612744,26.6,4.1,10.8,0.446,0.36219999999999997,0.7861,40.8,12.2,4.6,39.6,42400156,1610612745,22.8,5.1,7.9,0.46740000000000004,0.38730000000000003,0.6702,44.5,13.4,-3.3,50.0
42400177,2025-05-03 19:30:00+00:00,Denver,Nuggets,1610612743,Los Angeles,Clippers,1610612746,120,101,1610612743,Playoffs,19995.0,1000046.0,West First Round,Game 7,7.0,42400177,1610612743,27.1,4.3,6.8,0.48819999999999997,0.35,0.7337999999999999,44.8,12.1,0.3,55.0,42400177,1610612746,26.2,4.9,7.9,0.5051,0.40090000000000003,0.7766,41.2,12.1,5.1,54.2
42400201,2025-05-04 18:00:00+00:00,Cleveland,Cavaliers,1610612739,Indiana,Pacers,1610612754,112,121,1610612754,Playoffs,19432.0,1000144.0,East Conf. Semifinals,Game 1,1.0,42400201,1610612739,26.8,3.8,8.9,0.48889999999999995,0.40590000000000004,0.7301,46.5,12.5,13.4,48.0,42400201,1610612754,28.4,6.4,7.8,0.46770000000000006,0.356,0.8041,44.8,10.2,4.5,46.8
42400157,2025-05-04 20:30:00+00:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,89,103,1610612744,Playoffs,18055.0,215.0,West First Round,Game 7,7.0,42400157,1610612745,22.7,5.1,8.1,0.46340000000000003,0.38249999999999995,0.6573,44.3,13.2,-3.9,49.2,42400157,1610612744,26.1,4.4,10.0,0.4387,0.35529999999999995,0.7855000000000001,39.3,12.3,0.0,37.8
42400211,2025-05-05 19:00:00+00:00,Boston,Celtics,1610612738,New York,Knicks,1610612752,105,108,1610612752,Playoffs,19156.0,17.0,East Conf. Semifinals,Game 1,1.0,42400211,1610612738,23.7,5.2,8.0,0.45940000000000003,0.37079999999999996,0.7853000000000001,45.5,12.5,12.3,38.8,42400211,1610612752,22.8,5.1,9.3,0.44769999999999993,0.3578,0.7620999999999999,40.1,11.5,-0.1,45.8
42400221,2025-05-05 21:30:00+00:00,Oklahoma City,Thunder,1610612760,Denver,Nuggets,1610612743,119,121,1610612743,Playoffs,18203.0,1000052.0,West Conf. Semifinals,Game 1,1.0,42400221,1610612760,25.4,5.1,9.9,0.47440000000000004,0.3454,0.7926,44.1,9.9,11.5,52.6,42400221,1610612743,26.2,4.0,7.7,0.4866,0.3621,0.7384999999999999,44.7,12.0,2.7,54.0
42400202,2025-05-06 19:00:00+00:00,Cleveland,Cavaliers,1610612739,Indiana,Pacers,1610612754,119,120,1610612754,Playoffs,19432.0,1000144.0,East Conf. Semifinals,Game 2,2.0,42400202,1610612739,26.2,3.5,9.1,0.4876999999999999,0.3865,0.7308999999999999,46.4,11.7,12.4,51.2,42400202,1610612754,28.0,6.6,7.4,0.4728,0.3747,0.8117000000000001,45.0,11.2,4.9,45.2
42400231,2025-05-06 21:30:00+00:00,Minnesota,Timberwolves,1610612750,Golden State,Warriors,1610612744,88,99,1610612744,Playoffs,19223.0,61.0,West Conf. Semifinals,Game 1,1.0,42400231,1610612750,23.7,4.5,6.9,0.47350000000000003,0.336,0.7782,45.1,11.8,8.6,52.4,42400231,1610612744,25.6,5.0,9.8,0.4444,0.36389999999999995,0.7812,38.6,12.0,1.7,37.8
42400212,2025-05-07 19:00:00+00:00,Boston,Celtics,1610612738,New York,Knicks,1610612752,90,91,1610612752,Playoffs,19156.0,17.0,East Conf. Semifinals,Game 2,2.0,42400212,1610612738,22.2,5.2,7.8,0.4455,0.34959999999999997,0.8032000000000001,45.2,12.5,8.6,38.0,42400212,1610612752,21.9,4.7,9.5,0.4427,0.37479999999999997,0.7543999999999998,39.8,11.6,0.4,43.4
42400222,2025-05-07 21:30:00+00:00,Oklahoma City,Thunder,1610612760,Denver,Nuggets,1610612743,149,106,1610612760,Playoffs,18203.0,1000052.0,West Conf. Semifinals,Game 2,2.0,42400222,1610612760,25.7,5.6,10.4,0.4681,0.3432,0.784,45.1,9.3,12.7,52.6,42400222,1610612743,25.0,4.0,7.6,0.4808,0.35519999999999996,0.7396999999999999,46.5,13.1,2.1,54.2
42400232,2025-05-08 20:30:00+00:00,Minnesota,Timberwolves,1610612750,Golden State,Warriors,1610612744,117,93,1610612750,Playoffs,18978.0,61.0,West Conf. Semifinals,Game 2,2.0,42400232,1610612750,23.4,4.4,7.1,0.46240000000000003,0.3208000000000001,0.7939999999999999,44.5,11.9,7.0,51.8,42400232,1610612744,25.6,4.5,9.3,0.44370000000000004,0.375,0.7857999999999999,39.2,11.8,1.1,37.4
42400203,2025-05-09 19:30:00+00:00,Indiana,Pacers,1610612754,Cleveland,Cavaliers,1610612739,104,126,1610612739,Playoffs,17274.0,1000063.0,East Conf. Semifinals,Game 3,3.0,42400203,1610612754,28.7,7.0,7.4,0.4867000000000001,0.3883,0.8057000000000001,44.5,12.2,4.4,46.6,42400203,1610612739,25.5,3.5,9.1,0.4787,0.38839999999999997,0.7586999999999999,46.8,11.4,13.0,50.0
42400223,2025-05-09 22:00:00+00:00,Denver,Nuggets,1610612743,Oklahoma City,Thunder,1610612760,113,104,1610612743,Playoffs,19993.0,1000046.0,West Conf. Semifinals,Game 3,3.0,42400223,1610612743,23.6,4.4,7.1,0.47030000000000005,0.37489999999999996,0.7404,45.1,13.9,-3.0,49.8,42400223,1610612760,26.8,6.1,10.7,0.48100000000000004,0.3552,0.8007,46.1,9.5,19.7,53.2
42400213,2025-05-10 15:30:00+00:00,New York,Knicks,1610612752,Boston,Celtics,1610612738,93,115,1610612738,Playoffs,19812.0,30.0,East Conf. Semifinals,Game 3,3.0,42400213,1610612752,20.6,4.6,9.5,0.43899999999999995,0.3714,0.7557999999999999,41.0,11.7,1.4,42.8,42400213,1610612738,21.3,5.3,7.9,0.43570000000000003,0.3358,0.8032000000000001,46.5,12.6,8.3,39.2
42400233,2025-05-10 20:30:00+00:00,Golden State,Warriors,1610612744,Minnesota,Timberwolves,1610612750,97,102,1610612750,Playoffs,18064.0,1000011.0,West Conf. Semifinals,Game 3,3.0,42400233,1610612744,24.8,4.1,9.0,0.434,0.3576,0.7715000000000001,40.9,12.0,-0.8,36.6,42400233,1610612750,24.2,4.6,7.7,0.46690000000000004,0.3315,0.7701,44.2,11.8,10.1,52.4
42400224,2025-05-11 15:30:00+00:00,Denver,Nuggets,1610612743,Oklahoma City,Thunder,1610612760,87,92,1610612760,Playoffs,19995.0,1000046.0,West Conf. Semifinals,Game 4,4.0,42400224,1610612743,23.3,4.5,7.3,0.46509999999999996,0.38039999999999996,0.7357,45.3,14.4,-3.6,46.6,42400224,1610612760,26.6,6.2,10.5,0.46950000000000003,0.3323,0.7989,47.1,10.0,17.2,53.2
42400204,2025-05-11 20:00:00+00:00,Indiana,Pacers,1610612754,Cleveland,Cavaliers,1610612739,129,109,1610612754,Playoffs,17274.0,1000063.0,East Conf. Semifinals,Game 4,4.0,42400204,1610612754,28.5,6.7,7.7,0.4843,0.3842,0.8092,43.6,12.6,2.0,47.2,42400204,1610612739,24.4,3.9,8.3,0.4697,0.36819999999999997,0.7729,47.9,11.6,13.0,50.6
42400214,2025-05-12 19:30:00+00:00,New York,Knicks,1610612752,Boston,Celtics,1610612738,121,113,1610612752,Playoffs,19812.0,30.0,East Conf. Semifinals,Game 4,4.0,42400214,1610612752,20.0,4.6,8.7,0.43809999999999993,0.3524,0.7543999999999998,41.8,12.0,-0.2,44.2,42400214,1610612738,21.6,5.6,8.0,0.4449000000000001,0.36829999999999996,0.8081000000000002,46.4,11.9,12.5,38.8
42400234,2025-05-12 22:00:00+00:00,Golden State,Warriors,1610612744,Minnesota,Timberwolves,1610612750,110,117,1610612750,Playoffs,18064.0,1000011.0,West Conf. Semifinals,Game 4,4.0,42400234,1610612744,24.0,4.5,8.3,0.43129999999999996,0.36619999999999997,0.7701,40.6,12.4,-1.8,37.2,42400234,1610612750,24.1,5.0,7.5,0.4556,0.32420000000000004,0.7617999999999999,44.5,12.0,9.0,52.2
42400205,2025-05-13 19:00:00+00:00,Cleveland,Cavaliers,1610612739,Indiana,Pacers,1610612754,105,114,1610612754,Playoffs,19432.0,1000144.0,East Conf. Semifinals,Game 5,5.0,42400205,1610612739,24.0,4.0,8.5,0.46869999999999995,0.36229999999999996,0.7912,47.0,12.7,11.2,49.4,42400205,1610612754,29.8,6.2,7.5,0.49210000000000004,0.3857,0.8234999999999999,42.9,11.9,5.4,48.2
42400225,2025-05-13 21:30:00+00:00,Oklahoma City,Thunder,1610612760,Denver,Nuggets,1610612743,112,105,1610612760,Playoffs,18203.0,1000052.0,West Conf. Semifinals,Game 5,5.0,42400225,1610612760,26.2,6.2,10.3,0.45280000000000004,0.3167,0.7906000000000001,48.2,10.4,16.4,50.8,42400225,1610612743,22.6,4.7,7.1,0.4528,0.3715,0.7301,45.7,14.6,-4.3,43.0
42400215,2025-05-14 19:00:00+00:00,Boston,Celtics,1610612738,New York,Knicks,1610612752,127,102,1610612738,Playoffs,19156.0,17.0,East Conf. Semifinals,Game 5,5.0,42400215,1610612738,19.6,5.0,7.9,0.44140000000000007,0.36069999999999997,0.8062000000000001,44.3,12.1,8.1,38.0,42400215,1610612752,19.8,4.5,8.2,0.44939999999999997,0.3496,0.7408999999999999,42.1,12.1,-0.2,47.0
42400235,2025-05-14 21:30:00+00:00,Minnesota,Timberwolves,1610612750,Golden State,Warriors,1610612744,121,110,1610612750,Playoffs,19395.0,61.0,West Conf. Semifinals,Game 5,5.0,42400235,1610612750,23.6,5.0,7.9,0.4505,0.33580000000000004,0.7744,43.5,12.7,7.1,50.6,42400235,1610612744,23.8,4.5,7.9,0.4274,0.35829999999999995,0.7763,40.8,12.8,-3.5,39.2
42400226,2025-05-15 20:30:00+00:00,Denver,Nuggets,1610612743,Oklahoma City,Thunder,1610612760,119,107,1610612743,Playoffs,19998.0,1000046.0,West Conf. Semifinals,Game 6,6.0,42400226,1610612743,22.3,4.9,7.3,0.44719999999999993,0.356,0.7587999999999999,45.6,14.1,-4.7,44.2,42400226,1610612760,24.4,6.4,9.8,0.4468,0.3128,0.7997,47.8,10.8,13.7,50.4
42400216,2025-05-16 20:00:00+00:00,New York,Knicks,1610612752,Boston,Celtics,1610612738,119,81,1610612752,Playoffs,19812.0,30.0,East Conf. Semifinals,Game 6,6.0,42400216,1610612752,18.9,4.0,7.5,0.43249999999999994,0.35109999999999997,0.7326999999999999,42.5,12.2,-3.8,43.4,42400216,1610612738,20.1,5.6,7.0,0.4549,0.37449999999999994,0.8024000000000001,43.8,11.6,9.9,37.8
42400227,2025-05-18 15:30:00+00:00,Oklahoma City,Thunder,1610612760,Denver,Nuggets,1610612743,125,93,1610612760,Playoffs,18203.0,1000052.0,West Conf. Semifinals,Game 7,7.0,42400227,1610612760,25.3,6.4,10.1,0.45169999999999993,0.3212,0.7733,46.4,10.9,11.0,49.6,42400227,1610612743,23.0,5.2,7.7,0.4534000000000001,0.3665999999999999,0.7732,47.0,13.9,-0.1,45.2
42400311,2025-05-20 20:30:00+00:00,Oklahoma City,Thunder,1610612760,Minnesota,Timberwolves,1610612750,114,88,1610612760,Playoffs,18203.0,1000052.0,West Conf. Finals,Game 1,1.0,42400311,1610612760,24.5,5.9,10.5,0.4502,0.31660000000000005,0.7592,45.4,10.3,9.1,50.0,42400311,1610612750,24.9,4.5,8.1,0.4664,0.34750000000000003,0.7723,42.0,13.4,7.1,51.6
42400301,2025-05-21 20:00:00+00:00,New York,Knicks,1610612752,Indiana,Pacers,1610612754,135,138,1610612754,Playoffs,19812.0,30.0,East Conf. Finals,Game 1,1.0,42400301,1610612752,19.9,4.5,7.4,0.4366999999999999,0.3581,0.7389999999999999,44.6,12.2,0.6,44.2,42400301,1610612754,29.7,6.0,6.8,0.5018,0.4048,0.8099000000000001,41.5,11.9,5.5,45.0
42400312,2025-05-22 20:30:00+00:00,Oklahoma City,Thunder,1610612760,Minnesota,Timberwolves,1610612750,118,103,1610612760,Playoffs,18203.0,1000052.0,West Conf. Finals,Game 2,2.0,42400312,1610612760,25.1,5.4,11.0,0.4569,0.3357,0.7587,44.5,10.8,9.8,50.0,42400312,1610612750,23.8,4.8,7.8,0.45010000000000006,0.3269,0.7636999999999999,41.8,14.1,2.3,49.2
42400302,2025-05-23 20:00:00+00:00,New York,Knicks,1610612752,Indiana,Pacers,1610612754,109,114,1610612754,Playoffs,19812.0,30.0,East Conf. Finals,Game 2,2.0,42400302,1610612752,20.1,4.6,7.0,0.4412999999999999,0.35300000000000004,0.7192999999999999,45.2,12.8,0.1,45.8,42400302,1610612754,29.5,5.7,6.8,0.5009,0.4071000000000001,0.808,41.1,12.1,3.9,46.8
42400313,2025-05-24 20:30:00+00:00,Minnesota,Timberwolves,1610612750,Oklahoma City,Thunder,1610612760,143,101,1610612750,Playoffs,19112.0,61.0,West Conf. Finals,Game 3,3.0,42400313,1610612750,24.4,5.3,7.4,0.4535,0.33510000000000006,0.7605999999999999,42.5,14.4,1.7,49.0,42400313,1610612760,25.7,5.3,10.9,0.46159999999999995,0.3288,0.7682,44.4,10.3,10.7,51.8
42400303,2025-05-25 20:00:00+00:00,Indiana,Pacers,1610612754,New York,Knicks,1610612752,100,106,1610612752,Playoffs,17274.0,1000063.0,East Conf. Finals,Game 3,3.0,42400303,1610612754,29.1,5.7,6.6,0.5038,0.40599999999999997,0.7794000000000001,40.5,12.3,3.6,47.0,42400303,1610612752,20.0,4.7,6.5,0.45149999999999996,0.3419,0.7438999999999998,45.2,13.0,-0.5,47.0
42400314,2025-05-26 20:30:00+00:00,Minnesota,Timberwolves,1610612750,Oklahoma City,Thunder,1610612760,126,128,1610612760,Playoffs,19250.0,61.0,West Conf. Finals,Game 4,4.0,42400314,1610612750,25.0,5.1,7.0,0.46240000000000003,0.34900000000000003,0.7657,43.7,14.6,4.7,49.0,42400314,1610612760,25.4,4.9,10.1,0.4587,0.3406,0.7777000000000001,44.2,10.9,6.3,50.6
42400304,2025-05-27 20:00:00+00:00,Indiana,Pacers,1610612754,New York,Knicks,1610612752,130,121,1610612754,Playoffs,17274.0,1000063.0,East Conf. Finals,Game 4,4.0,42400304,1610612754,28.0,5.7,6.7,0.5047,0.3943,0.7843,40.3,12.1,4.6,46.8,42400304,1610612752,19.4,4.1,6.7,0.45179999999999987,0.34029999999999994,0.7745999999999998,44.0,13.1,0.4,45.8
42400315,2025-05-28 20:30:00+00:00,Oklahoma City,Thunder,1610612760,Minnesota,Timberwolves,1610612750,124,94,1610612760,Playoffs,18203.0,1000052.0,West Conf. Finals,Game 5,5.0,42400315,1610612760,24.9,4.3,10.3,0.46719999999999995,0.3489,0.7825,43.5,11.4,6.7,50.0,42400315,1610612750,26.1,5.2,7.0,0.47139999999999993,0.35400000000000004,0.7655,42.9,15.8,4.2,48.8
42400305,2025-05-29 20:00:00+00:00,New York,Knicks,1610612752,Indiana,Pacers,1610612754,111,94,1610612752,Playoffs,19812.0,30.0,East Conf. Finals,Game 5,5.0,42400305,1610612752,19.3,4.1,6.8,0.45039999999999997,0.3499,0.7791999999999999,44.1,13.2,-0.8,45.4,42400305,1610612754,27.3,5.4,7.5,0.49560000000000004,0.3887,0.7840999999999999,39.5,12.1,2.9,46.8
42400306,2025-05-31 20:00:00+00:00,Indiana,Pacers,1610612754,New York,Knicks,1610612752,125,108,1610612754,Playoffs,17274.0,1000063.0,East Conf. Finals,Game 6,6.0,42400306,1610612754,26.9,5.7,7.5,0.4899000000000001,0.3856,0.7918999999999999,39.0,12.9,1.1,45.2,42400306,1610612752,19.6,4.2,6.9,0.45730000000000004,0.3316,0.7925999999999999,43.7,13.5,0.6,47.8
42400401,2025-06-05 20:30:00+00:00,Oklahoma City,Thunder,1610612760,Indiana,Pacers,1610612754,110,111,1610612754,Playoffs,18203.0,1000052.0,NBA Finals,Game 1,1.0,42400401,1610612760,24.4,4.3,10.5,0.46329999999999993,0.34450000000000003,0.7765000000000001,43.7,11.9,5.4,50.2,42400401,1610612754,26.9,5.7,7.9,0.491,0.3843,0.7827999999999999,38.3,12.5,1.9,46.4
42400402,2025-06-08 20:00:00+00:00,Oklahoma City,Thunder,1610612760,Indiana,Pacers,1610612754,123,107,1610612760,Playoffs,18203.0,1000052.0,NBA Finals,Game 2,2.0,42400402,1610612760,23.3,4.3,11.2,0.4646,0.3555,0.7958000000000001,42.2,11.4,6.2,49.2,42400402,1610612754,26.5,5.5,7.3,0.4868,0.39120000000000005,0.7817999999999999,39.5,13.2,1.9,44.8
42400403,2025-06-11 20:30:00+00:00,Indiana,Pacers,1610612754,Oklahoma City,Thunder,1610612760,116,107,1610612754,Playoffs,17274.0,1000063.0,NBA Finals,Game 3,3.0,42400403,1610612754,26.6,5.3,7.6,0.48810000000000003,0.3962,0.7814,39.3,13.4,2.5,43.4,42400403,1610612760,23.8,4.5,11.3,0.47779999999999995,0.37,0.8068,41.0,11.3,7.3,50.4
42400404,2025-06-13 20:30:00+00:00,Indiana,Pacers,1610612754,Oklahoma City,Thunder,1610612760,104,111,1610612760,Playoffs,17274.0,1000063.0,NBA Finals,Game 4,4.0,42400404,1610612754,25.3,6.2,8.3,0.4872000000000001,0.3866,0.7878,39.2,13.7,1.4,42.6,42400404,1610612760,23.1,4.3,11.2,0.47459999999999997,0.3741,0.8051999999999999,40.9,11.6,5.7,50.2
42400405,2025-06-16 20:30:00+00:00,Oklahoma City,Thunder,1610612760,Indiana,Pacers,1610612754,120,109,1610612760,Playoffs,18203.0,1000052.0,NBA Finals,Game 5,5.0,42400405,1610612760,21.7,4.2,11.3,0.4753,0.3654,0.8322,41.2,11.8,7.6,50.0,42400405,1610612754,24.8,5.7,8.6,0.47969999999999996,0.37429999999999997,0.7863,37.8,13.9,-0.2,41.8
42400406,2025-06-19 20:30:00+00:00,Indiana,Pacers,1610612754,Oklahoma City,Thunder,1610612760,108,91,1610612754,Playoffs,17274.0,1000063.0,NBA Finals,Game 6,6.0,42400406,1610612754,24.5,5.8,8.9,0.47380000000000005,0.3705,0.7913,38.9,15.4,-1.6,41.6,42400406,1610612760,21.3,5.1,11.2,0.4689,0.37839999999999996,0.8343,41.3,12.0,5.5,47.8
42400407,2025-06-22 20:00:00+00:00,Oklahoma City,Thunder,1610612760,Indiana,Pacers,1610612754,103,91,1610612760,Playoffs,18203.0,1000052.0,NBA Finals,Game 7,7.0,42400407,1610612760,20.0,5.2,10.3,0.4608,0.35269999999999996,0.8343,40.8,12.9,1.2,46.4,42400407,1610612754,24.2,6.0,9.9,0.4633,0.36290000000000006,0.7878999999999999,40.3,15.4,-0.4,39.8
